"","Date","Open.x","High.x","Low.x","Close.x","Adj.Close.x","Volume.x","Open.y","High.y","Low.y","Close.y","Adj.Close.y","Volume.y","delta_C","delta_D","delta_C_squared","delta_D_squared","lag_delta_C_squared","lag_delta_D_squared","lag2_delta_C_squared","lag2_delta_D_squared","lag3_delta_C_squared","lag3_delta_D_squared","lag4_delta_C_squared","lag4_delta_D_squared","lag_delta_C","lag_delta_D"
"11","2014-04-07",100.910003662109,101.319999694824,99.9199981689453,100.440002441406,100.440002441406,254884,34.5099983215332,35.3699989318848,33.689998626709,33.9900016784668,30.1850566864014,13775500,-0.470001220703139,-0.519996643066406,0.220901147462441,0.270396508800332,0.577603247074898,1.16639571533597,1,0.129600439453498,0.000399865733924685,0.0440996154793538,3.20410327758878,0.672399499511812,0.760002136230483,-1.07999801635742
"12","2014-04-08",100.690002441406,102.709999084473,100.680000305176,102.559997558594,102.559997558594,299549,33.9000015258789,34.2799987792969,32.4099998474121,33.5099983215332,29.7587833404541,16158400,1.86999511718753,-0.390003204345703,3.4968817383052,0.152102499399916,0.220901147462441,0.270396508800332,0.577603247074898,1.16639571533597,1,0.129600439453498,0.000399865733924685,0.0440996154793538,-0.470001220703139,-0.519996643066406
"13","2014-04-09",102.349998474121,103.769996643066,102.029998779297,103.599998474121,103.599998474121,324660,33.7299995422363,34.8199996948242,33.4300003051758,34.7299995422363,30.8422088623047,9554000,1.25,1,1.5625,1,3.4968817383052,0.152102499399916,0.220901147462441,0.270396508800332,0.577603247074898,1.16639571533597,1,0.129600439453498,1.86999511718753,-0.390003204345703
"14","2014-04-10",103.440002441406,103.809997558594,103.099998474121,103.400001525879,103.400001525879,222169,35.0999984741211,35.1399993896484,33,33.0099983215332,29.3147525787354,14715400,-0.0400009155273295,-2.09000015258789,0.00160007324302455,4.36810063781741,1.5625,1,3.4968817383052,0.152102499399916,0.220901147462441,0.270396508800332,0.577603247074898,1.16639571533597,1.25,1
"15","2014-04-11",103.339996337891,104.440002441406,103.01000213623,103.73999786377,103.73999786377,261915,32.8800010681152,33.8499984741211,32.2700004577637,32.5200004577637,28.879602432251,12681600,0.400001525878892,-0.360000610351562,0.160001220705442,0.129600439453498,0.00160007324302455,4.36810063781741,1.5625,1,3.4968817383052,0.152102499399916,0.220901147462441,0.270396508800332,-0.0400009155273295,-2.09000015258789
"16","2014-04-14",103.559997558594,104.550003051758,103.339996337891,104.050003051758,104.050003051758,237213,32.8600006103516,33,31.1299991607666,31.7299995422363,28.1780433654785,15615700,0.490005493164034,-1.13000106811523,0.240105383330928,1.27690241394157,0.160001220705442,0.129600439453498,0.00160007324302455,4.36810063781741,1.5625,1,3.4968817383052,0.152102499399916,0.400001525878892,-0.360000610351562
"17","2014-04-15",103.599998474121,104.050003051758,102.910003662109,103.75,103.75,215848,31.7999992370605,32.4300003051758,30.5400009155273,31.9099998474121,28.3378868103027,19269200,0.150001525878906,0.110000610351562,0.0225004577660002,0.0121001342777163,0.240105383330928,1.27690241394157,0.160001220705442,0.129600439453498,0.00160007324302455,4.36810063781741,1.5625,1,0.490005493164034,-1.13000106811523
"18","2014-04-16",103.76000213623,104.98999786377,103.120002746582,103.76000213623,103.76000213623,279392,32.2200012207031,33.7299995422363,32.1699981689453,33.6199989318848,29.8564720153809,14163400,0,1.39999771118164,0,1.95999359131383,0.0225004577660002,0.0121001342777163,0.240105383330928,1.27690241394157,0.160001220705442,0.129600439453498,0.00160007324302455,4.36810063781741,0.150001525878906,0.110000610351562
"19","2014-04-17",103.839996337891,104.779998779297,103.540000915527,104.300003051758,104.300003051758,191342,33.6100006103516,33.8800010681152,32.8800010681152,33.7599983215332,29.9808006286621,13151800,0.460006713867173,0.149997711181641,0.211606176802875,0.0224993133597309,0,1.95999359131383,0.0225004577660002,0.0121001342777163,0.240105383330928,1.27690241394157,0.160001220705442,0.129600439453498,0,1.39999771118164
"20","2014-04-21",104.540000915527,104.769996643066,103.849998474121,104.370002746582,104.370002746582,115095,33.5800018310547,34.0800018310547,33.25,33.939998626709,30.140645980835,8893100,-0.169998168945298,0.359996795654297,0.0288993774447542,0.129597692881362,0.211606176802875,0.0224993133597309,0,1.95999359131383,0.0225004577660002,0.0121001342777163,0.240105383330928,1.27690241394157,0.460006713867173,0.149997711181641
"21","2014-04-22",104.360000610352,104.360000610352,101.690002441406,102.129997253418,102.129997253418,323723,34.1800003051758,35.25,34.1699981689453,34.9500007629395,31.0375843048096,14105200,-2.23000335693361,0.770000457763672,4.97291497193516,0.592900704956264,0.0288993774447542,0.129597692881362,0.211606176802875,0.0224993133597309,0,1.95999359131383,0.0225004577660002,0.0121001342777163,-0.169998168945298,0.359996795654297
"22","2014-04-23",101.860000610352,102.080001831055,101.199996948242,101.440002441406,101.440002441406,250645,36.8699989318848,37.4099998474121,36,37.0900001525879,32.9380226135254,22024400,-0.419998168945327,0.220001220703125,0.176398461917427,0.0484005371108651,4.97291497193516,0.592900704956264,0.0288993774447542,0.129597692881362,0.211606176802875,0.0224993133597309,0,1.95999359131383,-2.23000335693361,0.770000457763672
"23","2014-04-24",101.540000915527,102.349998474121,101.400001525879,101.940002441406,101.940002441406,202278,37.1500015258789,37.4700012207031,36.3300018310547,36.7299995422363,32.6183280944824,16534100,0.400001525878892,-0.420001983642578,0.160001220705442,0.1764016662637,0.176398461917427,0.0484005371108651,4.97291497193516,0.592900704956264,0.0288993774447542,0.129597692881362,0.211606176802875,0.0224993133597309,-0.419998168945327,0.220001220703125
"24","2014-04-25",101.930000305176,102.050003051758,100.480003356934,100.599998474121,100.599998474121,221601,36.5,36.6100006103516,35.7799987792969,36.0699996948242,32.0322074890137,10323800,-1.33000183105469,-0.430000305175781,1.76890487060882,0.184900262451265,0.160001220705442,0.1764016662637,0.176398461917427,0.0484005371108651,4.97291497193516,0.592900704956264,0.0288993774447542,0.129597692881362,0.400001525878892,-0.420001983642578
"25","2014-04-28",100.48999786377,101.519996643066,100.330001831055,100.839996337891,100.839996337891,231590,36.2000007629395,36.6699981689453,35.1300010681152,35.8400001525879,31.8279685974121,12646300,0.349998474121108,-0.360000610351562,0.122498931887104,0.129600439453498,1.76890487060882,0.184900262451265,0.160001220705442,0.1764016662637,0.176398461917427,0.0484005371108651,4.97291497193516,0.592900704956264,-1.33000183105469,-0.430000305175781
"26","2014-04-29",100.889999389648,102.199996948242,100.709999084473,101.279998779297,101.279998779297,218691,36.0200004577637,36.75,35.8699989318848,36.7400016784668,32.6272163391113,10035400,0.389999389648438,0.720001220703125,0.152099523926154,0.51840175781399,0.122498931887104,0.129600439453498,1.76890487060882,0.184900262451265,0.160001220705442,0.1764016662637,0.176398461917427,0.0484005371108651,0.349998474121108,-0.360000610351562
"27","2014-04-30",100.76000213623,100.76000213623,99.3499984741211,99.7399978637695,99.7399978637695,282979,36.810001373291,37.1800003051758,36.2999992370605,36.8300018310547,32.7071266174316,11962800,-1.02000427246097,0.0200004577636719,1.04040871583862,0.000400018310756423,0.152099523926154,0.51840175781399,0.122498931887104,0.129600439453498,1.76890487060882,0.184900262451265,0.160001220705442,0.1764016662637,0.389999389648438,0.720001220703125
"28","2014-05-01",99.7200012207031,99.8899993896484,98.7399978637695,99.4199981689453,99.4199981689453,235455,37,37.5299987792969,36.9700012207031,37.1199989318848,32.964672088623,11867300,-0.300003051757798,0.119998931884766,0.0900018310639922,0.0143997436534846,1.04040871583862,0.000400018310756423,0.152099523926154,0.51840175781399,0.122498931887104,0.129600439453498,1.76890487060882,0.184900262451265,-1.02000427246097,0.0200004577636719
"29","2014-05-02",99.1699981689453,100.139999389648,99.1699981689453,99.7600021362305,99.7600021362305,213631,37.1100006103516,37.4700012207031,36.560001373291,37.2299995422363,33.0623550415039,9365600,0.590003967285156,0.119998931884766,0.348104681412224,0.0143997436534846,0.0900018310639922,0.0143997436534846,1.04040871583862,0.000400018310756423,0.152099523926154,0.51840175781399,0.122498931887104,0.129600439453498,-0.300003051757798,0.119998931884766
"30","2014-05-05",99.9599990844727,100.440002441406,98.9100036621094,99.4800033569336,99.4800033569336,190002,37.0099983215332,37.7000007629395,36.6300010681152,37.5499992370605,33.3465423583984,8766600,-0.479995727539062,0.540000915527344,0.230395898455754,0.291600988770369,0.348104681412224,0.0143997436534846,0.0900018310639922,0.0143997436534846,1.04040871583862,0.000400018310756423,0.152099523926154,0.51840175781399,0.590003967285156,0.119998931884766
"31","2014-05-06",99.379997253418,100.419998168945,99.3199996948242,99.5,99.5,251208,38.4500007629395,38.8199996948242,37.4599990844727,37.689998626709,33.4708595275879,13277500,0.120002746582045,-0.760002136230476,0.0144006591872346,0.577603247074887,0.230395898455754,0.291600988770369,0.348104681412224,0.0143997436534846,0.0900018310639922,0.0143997436534846,1.04040871583862,0.000400018310756423,-0.479995727539062,0.540000915527344
"32","2014-05-07",99.8300018310547,100.98999786377,99.7799987792969,100.769996643066,100.769996643066,291271,37.810001373291,38.2599983215332,37.310001373291,38.2400016784668,34.0134353637695,10513500,0.939994812011733,0.430000305175781,0.883590246608973,0.184900262451265,0.0144006591872346,0.577603247074887,0.230395898455754,0.291600988770369,0.348104681412224,0.0143997436534846,0.0900018310639922,0.0143997436534846,0.120002746582045,-0.760002136230476
"33","2014-05-08",100.819999694824,100.930000305176,99.870002746582,100.26000213623,100.26000213623,252605,38.0699996948242,38.5800018310547,37.5,37.7000007629395,33.5331192016602,11164100,-0.559997558593736,-0.369998931884766,0.313597265630945,0.136899209595867,0.883590246608973,0.184900262451265,0.0144006591872346,0.577603247074887,0.230395898455754,0.291600988770369,0.348104681412224,0.0143997436534846,0.939994812011733,0.430000305175781
"34","2014-05-09",100.269996643066,101.180000305176,99.7099990844727,99.9899978637695,99.9899978637695,271341,37.8199996948242,37.8199996948242,36.9500007629395,37.6699981689453,33.5064353942871,9852300,-0.279998779296889,-0.150001525878906,0.0783993164077481,0.0225004577660002,0.313597265630945,0.136899209595867,0.883590246608973,0.184900262451265,0.0144006591872346,0.577603247074887,0.230395898455754,0.291600988770369,-0.559997558593736,-0.369998931884766
"35","2014-05-12",100.120002746582,100.930000305176,99.9300003051758,100.589996337891,100.589996337891,211648,37.7700004577637,38.689998626709,37.7400016784668,38.6500015258789,34.3781204223633,8269600,0.46999359130858,0.880001068115234,0.220893975871136,0.774401879883953,0.0783993164077481,0.0225004577660002,0.313597265630945,0.136899209595867,0.883590246608973,0.184900262451265,0.0144006591872346,0.577603247074887,-0.279998779296889,-0.150001525878906
"36","2014-05-13",100.629997253418,102.050003051758,100.360000610352,101.699996948242,101.699996948242,253588,38.5200004577637,39.1100006103516,38.3699989318848,38.7799987792969,34.493766784668,6636500,1.06999969482425,0.25999832153321,1.14489934692398,0.0675991272000866,0.220893975871136,0.774401879883953,0.0783993164077481,0.0225004577660002,0.313597265630945,0.136899209595867,0.883590246608973,0.184900262451265,0.46999359130858,0.880001068115234
"37","2014-05-14",101.910003662109,102.650001525879,101.830001831055,102.370002746582,102.370002746582,234477,38.6399993896484,38.8600006103516,38.189998626709,38.439998626709,34.1913299560547,8417700,0.45999908447267,-0.20000076293946,0.211599157715695,0.0400003051763662,1.14489934692398,0.0675991272000866,0.220893975871136,0.774401879883953,0.0783993164077481,0.0225004577660002,0.313597265630945,0.136899209595867,1.06999969482425,0.25999832153321
"38","2014-05-15",102.029998779297,102.26000213623,101.269996643066,101.5,101.5,276060,38.0800018310547,38.3600006103516,37.3300018310547,38.1300010681152,33.915599822998,11211400,-0.529998779296875,0.0499992370605469,0.280898706056178,0.00249992370663676,0.211599157715695,0.0400003051763662,1.14489934692398,0.0675991272000866,0.220893975871136,0.774401879883953,0.0783993164077481,0.0225004577660002,0.45999908447267,-0.20000076293946
"39","2014-05-16",101.559997558594,102.230003356934,101.389999389648,102.019996643066,102.019996643066,147896,38.0400009155273,38.189998626709,37.4099998474121,37.8600006103516,33.6754417419434,9214000,0.459999084472642,-0.180000305175781,0.211599157715669,0.0324001098633744,0.280898706056178,0.00249992370663676,0.211599157715695,0.0400003051763662,1.14489934692398,0.0675991272000866,0.220893975871136,0.774401879883953,-0.529998779296875,0.0499992370605469
"40","2014-05-19",102.129997253418,103.089996337891,101.970001220703,102.610000610352,102.610000610352,121114,37.6800003051758,38.7200012207031,37.5999984741211,38.3899993896484,34.1468620300293,6850400,0.480003356933608,0.709999084472656,0.230403222667533,0.50409869995201,0.211599157715669,0.0324001098633744,0.280898706056178,0.00249992370663676,0.211599157715695,0.0400003051763662,1.14489934692398,0.0675991272000866,0.459999084472642,-0.180000305175781
"41","2014-05-20",102.599998474121,102.860000610352,102.099998474121,102.440002441406,102.440002441406,249769,38.4000015258789,38.4500007629395,37.4700012207031,37.8300018310547,33.6487464904785,9062800,-0.159996032714858,-0.569999694824219,0.0255987304844939,0.324899652099703,0.230403222667533,0.50409869995201,0.211599157715669,0.0324001098633744,0.280898706056178,0.00249992370663676,0.211599157715695,0.0400003051763662,0.480003356933608,0.709999084472656
"42","2014-05-21",102.959999084473,104.290000915527,102.779998779297,104.069999694824,104.069999694824,272127,38.0099983215332,38.4700012207031,37.9700012207031,38.3400001525879,34.1023826599121,6500300,1.11000061035156,0.330001831054688,1.23210135498084,0.108901208499447,0.0255987304844939,0.324899652099703,0.230403222667533,0.50409869995201,0.211599157715669,0.0324001098633744,0.280898706056178,0.00249992370663676,-0.159996032714858,-0.569999694824219
"43","2014-05-22",103.849998474121,104.220001220703,103.550003051758,103.73999786377,103.73999786377,159181,38.3699989318848,38.8499984741211,38.2900009155273,38.6300010681152,34.3603439331055,6668400,-0.110000610351577,0.260002136230469,0.0121001342777194,0.0676011108444072,1.23210135498084,0.108901208499447,0.0255987304844939,0.324899652099703,0.230403222667533,0.50409869995201,0.211599157715669,0.0324001098633744,1.11000061035156,0.330001831054688
"44","2014-05-23",103.709999084473,104.5,103.639999389648,104.349998474121,104.349998474121,160563,38.7700004577637,39.5499992370605,38.6500015258789,39.1599998474121,34.8317565917969,7091300,0.639999389648438,0.389999389648438,0.409599218750373,0.152099523926154,0.0121001342777194,0.0676011108444072,1.23210135498084,0.108901208499447,0.0255987304844939,0.324899652099703,0.230403222667533,0.50409869995201,-0.110000610351577,0.260002136230469
"45","2014-05-27",104.339996337891,104.5,103.569999694824,104.110000610352,104.110000610352,174387,39.560001373291,39.5999984741211,39.3199996948242,39.4599990844727,35.0985946655273,7278500,-0.229995727539062,-0.100002288818359,0.0528980346862227,0.0100004577689106,0.409599218750373,0.152099523926154,0.0121001342777194,0.0676011108444072,1.23210135498084,0.108901208499447,0.0255987304844939,0.324899652099703,0.639999389648438,0.389999389648438
"46","2014-05-28",104.139999389648,104.389999389648,102.639999389648,102.720001220703,102.720001220703,239134,39.5200004577637,40.689998626709,39.4900016784668,40.2700004577637,35.8190727233887,9579300,-1.41999816894531,0.75,2.01639479980804,0.5625,0.0528980346862227,0.0100004577689106,0.409599218750373,0.152099523926154,0.0121001342777194,0.0676011108444072,1.23210135498084,0.108901208499447,-0.229995727539062,-0.100002288818359
"47","2014-05-29",103.059997558594,103.940002441406,102.610000610352,103.580001831055,103.580001831055,205506,40.3199996948242,40.6500015258789,39.6399993896484,40.1399993896484,35.7034378051758,9408900,0.520004272460909,-0.180000305175781,0.270404443377599,0.0324001098633744,2.01639479980804,0.5625,0.0528980346862227,0.0100004577689106,0.409599218750373,0.152099523926154,0.0121001342777194,0.0676011108444072,-1.41999816894531,0.75
"48","2014-05-30",103.51000213623,103.559997558594,102.400001525879,102.709999084473,102.709999084473,169734,40.1399993896484,40.5400009155273,39.6699981689453,39.9099998474121,35.4988555908203,7947700,-0.800003051757827,-0.229999542236328,0.640004882821836,0.0528997894289205,0.270404443377599,0.0324001098633744,2.01639479980804,0.5625,0.0528980346862227,0.0100004577689106,0.409599218750373,0.152099523926154,0.520004272460909,-0.180000305175781
"49","2014-06-02",102.919998168945,103.349998474121,102.099998474121,102.470001220703,102.470001220703,159042,40.1399993896484,40.9500007629395,39.7599983215332,40.7700004577637,36.2638092041016,10306700,-0.449996948242202,0.630001068115234,0.202497253427295,0.396901345826336,0.640004882821836,0.0528997894289205,0.270404443377599,0.0324001098633744,2.01639479980804,0.5625,0.0528980346862227,0.0100004577689106,-0.800003051757827,-0.229999542236328
"50","2014-06-03",102.440002441406,102.860000610352,102.230003356934,102.660003662109,102.660003662109,160208,40.8400001525879,41.3899993896484,40.6699981689453,41.1500015258789,36.6018104553223,11273200,0.220001220703139,0.310001373291016,0.0484005371108714,0.0961008514423156,0.202497253427295,0.396901345826336,0.640004882821836,0.0528997894289205,0.270404443377599,0.0324001098633744,2.01639479980804,0.5625,-0.449996948242202,0.630001068115234
"51","2014-06-04",102.790000915527,103.690002441406,102.339996337891,102.639999389648,102.639999389648,208540,41.2900009155273,42.3499984741211,40.7700004577637,42.1699981689453,37.5090675354004,13825900,-0.150001525878906,0.879997253417969,0.0225004577660002,0.774395166023169,0.0484005371108714,0.0961008514423156,0.202497253427295,0.396901345826336,0.640004882821836,0.0528997894289205,0.270404443377599,0.0324001098633744,0.220001220703139,0.310001373291016
"52","2014-06-05",102.370002746582,102.690002441406,101.599998474121,102.480003356934,102.480003356934,200402,42.4700012207031,42.6599998474121,41.4799995422363,41.5,36.9131317138672,15651100,0.110000610351548,-0.970001220703125,0.0121001342777132,0.940902368165553,0.0225004577660002,0.774395166023169,0.0484005371108714,0.0961008514423156,0.202497253427295,0.396901345826336,0.640004882821836,0.0528997894289205,-0.150001525878906,0.879997253417969
"53","2014-06-06",102.440002441406,103.069999694824,102.300003051758,102.660003662109,102.660003662109,197758,41.7700004577637,42.2700004577637,41.7299995422363,42.2299995422363,37.5624313354492,8466700,0.220001220703139,0.459999084472656,0.0484005371108714,0.211599157715682,0.0121001342777132,0.940902368165553,0.0225004577660002,0.774395166023169,0.0484005371108714,0.0961008514423156,0.202497253427295,0.396901345826336,0.110000610351548,-0.970001220703125
"54","2014-06-09",102.779998779297,104.569999694824,102.620002746582,104.410003662109,104.410003662109,246719,42.3499984741211,42.4700012207031,41.5800018310547,41.8699989318848,37.2422180175781,9511500,1.6300048828125,-0.479999542236321,2.65691591799259,0.230399560547078,0.0484005371108714,0.211599157715682,0.0121001342777132,0.940902368165553,0.0225004577660002,0.774395166023169,0.0484005371108714,0.0961008514423156,0.220001220703139,0.459999084472656
"55","2014-06-10",104.459999084473,105.059997558594,103.980003356934,104.349998474121,104.349998474121,255599,41.8600006103516,42.0200004577637,41.2599983215332,41.9199981689453,37.2866859436035,7033800,-0.110000610351562,0.05999755859375,0.0121001342777163,0.00359970703721046,2.65691591799259,0.230399560547078,0.0484005371108714,0.211599157715682,0.0121001342777132,0.940902368165553,0.0225004577660002,0.774395166023169,1.6300048828125,-0.479999542236321
"56","2014-06-11",104.300003051758,104.809997558594,104.169998168945,104.400001525879,104.400001525879,187728,41,41.0800018310547,39.8800010681152,40.7099990844727,36.2104339599609,23352200,0.099998474121108,-0.290000915527344,0.0099996948265499,0.0841005310066976,0.0121001342777163,0.00359970703721046,2.65691591799259,0.230399560547078,0.0484005371108714,0.211599157715682,0.0121001342777132,0.940902368165553,-0.110000610351562,0.05999755859375
"57","2014-06-12",104.470001220703,106.949996948242,104.349998474121,106.529998779297,106.529998779297,321499,39.8199996948242,39.8499984741211,38.0999984741211,38.5,34.2446899414062,36333100,2.05999755859375,-1.31999969482422,4.24358994141221,1.74239919433603,0.0099996948265499,0.0841005310066976,0.0121001342777163,0.00359970703721046,2.65691591799259,0.230399560547078,0.0484005371108714,0.211599157715682,0.099998474121108,-0.290000915527344
"58","2014-06-13",106.839996337891,107.680000305176,106.370002746582,106.910003662109,106.910003662109,255394,38.5099983215332,39.6300010681152,38.4799995422363,39.2400016784668,34.9029121398926,19864000,0.07000732421875,0.730003356933594,0.00490102544426918,0.532904901134316,4.24358994141221,1.74239919433603,0.0099996948265499,0.0841005310066976,0.0121001342777163,0.00359970703721046,2.65691591799259,0.230399560547078,2.05999755859375,-1.31999969482422
"59","2014-06-16",106.879997253418,107.540000915527,106.569999694824,106.900001525879,106.900001525879,204792,38.5999984741211,39.1399993896484,38.25,38.8400001525879,34.5471153259277,14132500,0.0200042724609517,0.240001678466804,0.000400170916691991,0.0576008056668832,0.00490102544426918,0.532904901134316,4.24358994141221,1.74239919433603,0.0099996948265499,0.0841005310066976,0.0121001342777163,0.00359970703721046,0.07000732421875,0.730003356933594
"60","2014-06-17",106.589996337891,107.180000305176,106.01000213623,106.360000610352,106.360000610352,252969,39.1300010681152,39.7799987792969,39.0299987792969,39.4900016784668,35.1252784729004,11030800,-0.229995727539062,0.360000610351562,0.0528980346862227,0.129600439453498,0.000400170916691991,0.0576008056668832,0.00490102544426918,0.532904901134316,4.24358994141221,1.74239919433603,0.0099996948265499,0.0841005310066976,0.0200042724609517,0.240001678466804
"61","2014-06-18",106.599998474121,106.970001220703,105.800003051758,105.970001220703,105.970001220703,176257,39.4000015258789,39.8199996948242,39.0099983215332,39.75,35.3565406799316,10161400,-0.629997253417969,0.349998474121094,0.396896539314184,0.122498931887094,0.0528980346862227,0.129600439453498,0.000400170916691991,0.0576008056668832,0.00490102544426918,0.532904901134316,4.24358994141221,1.74239919433603,-0.229995727539062,0.360000610351562
"62","2014-06-19",106.110000610352,106.699996948242,105.319999694824,106.430000305176,106.430000305176,123121,39.8300018310547,40.3400001525879,39.4199981689453,39.6199989318848,35.2409057617188,10209500,0.319999694824219,-0.210002899169922,0.102399804687593,0.0441012176597724,0.396896539314184,0.122498931887094,0.0528980346862227,0.129600439453498,0.000400170916691991,0.0576008056668832,0.00490102544426918,0.532904901134316,-0.629997253417969,0.349998474121094
"63","2014-06-20",106.599998474121,107.730003356934,106.330001831055,107.26000213623,107.26000213623,213130,39.75,39.9700012207031,39.4099998474121,39.5699996948242,35.1964340209961,11776100,0.660003662109389,-0.180000305175781,0.435604833997805,0.0324001098633744,0.102399804687593,0.0441012176597724,0.396896539314184,0.122498931887094,0.0528980346862227,0.129600439453498,0.000400170916691991,0.0576008056668832,0.319999694824219,-0.210002899169922
"64","2014-06-23",107.419998168945,107.449996948242,105.910003662109,106.169998168945,106.169998168945,175473,39.4099998474121,39.6699981689453,38.5699996948242,39.0699996948242,34.7516975402832,13342100,-1.25,-0.340000152587891,1.5625,0.115600103759789,0.435604833997805,0.0324001098633744,0.102399804687593,0.0441012176597724,0.396896539314184,0.122498931887094,0.0528980346862227,0.129600439453498,0.660003662109389,-0.180000305175781
"65","2014-06-24",106.019996643066,106.459999084473,105.25,106.029998779297,106.029998779297,175206,38.8899993896484,39.3699989318848,38.5499992370605,38.5699996948242,34.3069648742676,8813100,0.0100021362304688,-0.319999694824219,0.000100042729172856,0.102399804687593,1.5625,0.115600103759789,0.435604833997805,0.0324001098633744,0.102399804687593,0.0441012176597724,0.396896539314184,0.122498931887094,-1.25,-0.340000152587891
"66","2014-06-25",106.139999389648,107.5,105.470001220703,106.5,106.5,249064,38.5099983215332,39.5,38.0400009155273,39.3499984741211,35.0007476806641,8944000,0.360000610351562,0.840000152587884,0.129600439453498,0.705600256347668,0.000100042729172856,0.102399804687593,1.5625,0.115600103759789,0.435604833997805,0.0324001098633744,0.102399804687593,0.0441012176597724,0.0100021362304688,-0.319999694824219
